PERMCO,GVKEY,companyid,score,preferred,duplicate
47216,164557,640918,2,1,0
47217,163891,462965,1,1,0
47219,153028,603423,1,1,0
47221,162355,488775,1,1,0
47222,163781,736228,3,1,0
47422,164708,667645,1,1,0
47424,113139,990244,3,1,0
47426,165226,1021938,2,1,0
47428,163678,828012,1,1,0
47429,163935,732330,1,1,0
47430,154708,600293,5,1,1
47430,154708,1585202,6,0,1
47431,163586,660410,3,1,0
47434,001382,31942,2,1,0
47435,163922,379112,1,1,0
47436,164611,465364,1,1,0
47437,109799,7480,6,1,0
47438,147451,785853,1,1,0
47440,164609,488938,1,1,0
47441,160797,480365,1,1,0
47443,162826,744231,1,1,0
47444,164555,861536,3,1,0
47447,023813,461263,1,1,0
47448,165244,581600,1,1,0
47449,060802,31408,3,1,0
47450,163933,53934,2,1,0
47452,115404,734850,1,1,0
47453,163976,664129,3,1,0
47859,165436,1022318,1,1,0
47860,163993,824058,2,1,0
47861,164663,813369,1,1,0
47863,165438,1021561,2,1,0
47864,165264,916730,2,1,0
47865,165439,790820,6,1,0
47867,146037,825107,3,1,0
47868,066239,29464,3,1,0
47869,164585,601607,1,1,0
47870,165435,735700,1,1,0
47871,065218,31933,3,1,0
47873,155073,821174,6,1,0
47874,162956,666580,1,1,0
47875,112533,807092,1,1,0
47876,162489,819020,1,1,0
47877,165284,882840,2,1,0
47879,164607,753941,3,1,0
47880,164364,16898,1,1,0
47881,165411,897988,1,1,0
47882,164615,625678,3,0,1
47882,184592,2142612,1,1,1
47883,164293,627043,1,1,0
47884,164432,755706,2,1,0
47885,164612,630051,1,1,0
47886,164624,810625,1,1,0
47887,164365,913664,1,1,0
48766,164572,482661,1,1,0
48767,162222,644596,3,0,1
48767,162222,1944095,1,1,1
48769,163987,875415,1,1,0
48770,021126,421272,3,1,0
48771,165053,881076,1,1,0
48772,135784,11956,3,1,0
48773,164416,464072,1,1,0
48774,108693,812116,1,1,1
48774,108693,3510234,1,1,1
48775,149578,380252,3,1,0
48778,165051,489063,3,1,0
48779,165052,786736,1,1,0
48780,144809,31769,1,1,0
48782,163916,790787,1,1,0
48784,165557,812326,1,1,0
48785,164756,599876,1,1,0
48786,164652,817733,1,1,0
48787,164660,810610,2,1,0
48790,145658,575006,3,1,0
48792,162906,586129,3,1,0
48793,163610,815224,1,1,0
48794,162283,746499,1,1,0
48796,107434,1336232,9,1,0
48797,154433,925878,1,1,0
48800,014137,483684,3,1,0
48802,164363,796303,4,1,0
49989,165779,830145,3,1,0
49990,119474,8929,3,1,0
49991,147312,806563,2,1,0
49992,165732,875392,1,1,0
49993,165610,821548,1,1,0
49994,162876,601157,1,1,0
49996,164664,645660,1,1,0
49997,254096,864575,1,1,0
49998,164758,836856,3,1,0
50000,062640,19157,1,1,0
50001,148953,893369,1,1,0
50004,165742,624472,1,1,0
50005,163772,786949,3,0,1
50005,163772,1643881,1,1,1
50006,165744,787422,1,1,0
50007,164422,502155,1,1,0
50008,164369,637642,1,1,0
50009,107691,606927,1,1,0
50011,165666,810460,3,1,0
50012,027265,571929,3,1,0
50013,022570,924579,3,1,0
50014,105512,810135,3,1,0
50015,137024,3642,3,1,0
50016,165746,814633,1,1,0
50017,063673,650070,3,1,0
50018,165466,824021,2,1,0
50019,164571,861556,1,1,0
50020,179110,863061,3,1,0
50023,149538,740917,3,1,0
50024,063337,795419,3,1,0
50027,151932,730441,1,1,0
50028,165743,885457,9,1,0
50032,165675,787214,2,1,0
50183,164665,826433,2,1,0
50184,165914,82918,1,1,0
50185,178921,578083,1,1,0
50186,160623,494110,3,1,0
50187,140033,20808,1,1,0
50192,165652,911818,1,1,0
50193,165857,530267,3,1,0
50194,165358,827425,1,1,0
50195,165846,820292,3,1,0
50196,156998,79942,3,1,0
50197,018566,67689,3,1,0
50198,165464,883518,1,1,0
50199,165856,570327,2,1,0
50200,164109,792516,4,1,0
50202,165465,888621,1,1,0
50203,165699,896434,1,1,0
50204,165077,632887,1,1,0
50290,156617,247122,3,1,0
50291,165458,482658,2,1,0
50292,165943,818260,1,1,0
50293,164755,813486,1,1,0
50294,178892,803452,1,1,0
50295,159125,535850,1,1,0
50296,165843,484942,1,1,0
50297,166213,790544,1,1,0
50298,165924,862235,1,1,0
50299,165844,746296,1,1,0
50300,165845,750269,1,1,0
50301,166061,827641,1,1,0
50302,165650,42323,2,1,0
50303,165912,808014,1,1,0
50304,163121,606793,6,1,0
50305,165991,808099,3,1,0
50309,165649,820219,1,1,0
50310,166142,1007477,1,1,0
50311,166304,822841,1,1,0
50313,165855,493608,1,1,0
50314,163113,828460,1,1,0
50315,166051,801094,1,1,0
50316,148281,583399,1,1,0
50318,025334,21131,1,1,0
50319,162925,637649,1,1,0
50320,238157,1040016,6,1,0
50322,061572,1000086,2,1,0
50323,026069,14110,3,0,1
50323,026069,3394791,1,1,1
50465,166303,937886,1,1,0
50468,029135,3709,1,1,0
50471,166491,925744,2,1,0
50473,164266,782219,1,1,0
50474,166451,814656,3,0,1
50474,166451,914502,2,1,1
50475,166624,866153,1,1,0
50480,166366,820754,1,1,0
50481,148349,818089,1,1,0
50482,166414,832353,1,1,0
50483,105369,2015,1,1,0
50484,063798,734842,1,1,0
50485,166199,855978,1,1,0
50486,160933,484545,1,1,0
50487,162055,637392,3,1,0
50488,166402,834921,1,1,0
50489,181269,884336,1,1,0
50492,121200,667279,1,1,0
50493,147391,16947,2,1,0
50494,160231,262887,1,1,0
50495,166747,6044,1,1,0
50588,166437,1015497,1,1,0
50589,155758,666435,3,1,0
50590,135425,881592,1,1,0
50591,166433,881073,3,1,0
50592,063128,18327,6,1,0
50593,166365,467787,1,1,0
50594,166197,1010753,1,1,0
50595,166450,583875,1,1,0
50600,025999,57738,1,1,0
50601,166435,462078,1,1,0
50602,062245,744736,1,1,0
50604,165691,603089,1,1,0
50606,164543,825485,1,1,0
50607,027579,7953,3,1,0
50609,166789,107017,1,1,0
50611,166554,824464,1,1,0
50612,164592,885598,1,1,0
50614,165463,851354,6,1,0
50616,008101,27420,1,1,0
50690,061645,5481,3,1,0
50692,164471,840100,3,1,0
50694,166563,911047,1,1,0
50695,165653,814220,3,1,0
50697,174130,823523,1,1,0
50698,061984,18216,2,1,0
50700,160225,483173,1,1,0
50701,166482,797091,1,1,0
50702,174360,941475,4,1,0
50706,166562,561710,1,1,0
50723,166363,914699,1,1,0
50724,136825,874878,1,1,0
50725,166569,134326,1,1,0
50726,166585,662291,3,1,0
50728,153793,735325,2,1,0
50729,166368,895357,1,1,0
50730,031336,881593,1,1,0
50731,152049,31,1,1,0
50732,015539,383122,1,1,0
50733,166622,573414,1,1,0
50734,164661,635300,3,1,0
50735,174169,626723,3,0,1
50735,174169,3167794,1,1,1
50736,174050,565118,1,1,0
50737,174115,1012791,1,1,0
50738,164411,744752,1,1,0
50827,165734,665186,3,1,0
50828,031659,4165,1,1,0
50830,174449,856090,1,1,0
50839,174162,792796,2,1,0
50840,174926,2456128,2,1,0
50841,116104,50377,1,1,0
50842,107755,925851,1,1,0
50844,020684,893316,1,1,0
50845,106486,24744,3,1,0
50848,010385,30169,1,1,0
50850,165731,857807,3,1,0
50853,163644,932716,3,1,0
50854,166555,850181,1,1,0
50855,164606,853327,3,1,0
50857,165854,861551,1,1,0
50859,157117,861700,2,1,0
50860,175055,864414,1,1,0
50861,164633,646224,1,1,0
50862,174119,666453,1,1,0
50863,166623,466479,1,1,0
50864,166583,832074,1,1,0
50865,140565,892546,1,1,0
50866,174871,754212,1,1,0
50867,174049,865430,2,1,0
50868,031419,895338,3,1,0
50869,179413,469033,1,1,0
50870,166593,749358,1,1,0
50871,031616,637193,1,1,0
50872,165723,1007085,1,1,0
50873,166449,640733,1,1,0
50874,174118,796050,1,1,0
50876,174401,912473,1,1,0
50949,148234,816656,3,1,0
50950,166458,893782,1,1,0
50952,162919,731675,3,1,0
50953,166560,917977,3,1,0
50954,146659,736033,1,1,0
50956,143892,806598,1,1,0
50958,174300,925877,3,1,0
50961,174022,858092,3,1,0
50962,174135,92202,1,1,0
50964,174490,98352,6,0,1
50964,174490,854111,4,1,1
50964,174490,3004291,6,0,1
50965,174729,858089,1,1,0
50968,166460,874876,1,1,1
50968,166460,3559941,1,1,1
50969,166591,867954,4,1,0
50970,175130,875837,1,1,0
50971,174116,857145,1,1,0
50972,127637,875914,1,1,0
50973,160781,887088,1,1,0
50974,166564,837673,6,1,0
50975,174470,18804,1,1,0
50976,175083,3421877,2,1,0
50977,174148,892985,1,1,0
50978,175127,897991,1,1,0
50979,165630,644141,3,1,0
51090,174316,858059,1,1,0
51091,139526,1025493,3,1,0
51092,174282,3519757,1,1,0
51093,277918,10728,3,1,0
51094,174744,502603,1,1,0
51096,175319,882407,1,1,0
51097,122212,917665,3,1,0
51099,174700,861834,3,1,0
51101,066029,810748,3,1,1
51101,066029,2361288,6,0,1
51103,030473,641563,1,1,0
51104,160331,1235823,2,1,0
51105,175110,11500,2,1,0
51107,066198,874935,2,1,0
51109,114956,887110,1,1,0
51110,174541,816868,1,1,0
51111,174648,74414,1,1,1
51111,174648,2930264,1,1,1
51112,165933,856048,1,1,0
51185,163863,832337,6,1,0
51186,154817,2140400,1,1,0
51188,175575,874866,1,1,0
51196,175263,840164,1,1,0
51197,175399,668020,1,1,0
51198,174077,115527,1,1,0
51199,174471,787987,1,1,0
51200,175006,896433,3,1,0
51201,114748,861804,1,1,0
51202,174454,630209,1,1,0
51203,175085,930378,1,1,0
51204,166208,54487,1,1,0
51205,174637,824791,2,1,0
51206,156584,885965,3,1,0
51207,175272,921356,1,1,0
51208,032459,834644,1,1,0
51209,174301,752132,1,1,0
51210,174317,465157,1,1,0
51211,175376,786714,1,1,0
51213,165215,735327,1,1,0
51300,174136,480186,1,1,0
51301,175111,790420,1,1,0
51302,174656,940110,3,1,0
51303,175483,626148,1,1,0
51304,164058,826116,3,1,0
51306,174389,930405,1,1,0
51307,175157,956535,1,1,0
51308,162449,791669,1,1,0
51309,175646,1004985,1,1,0
51311,174390,892217,1,1,0
51312,175395,533757,1,1,0
51313,165702,957881,1,1,0
51314,162349,1013830,1,1,0
51315,175153,620137,1,1,0
51316,175741,1101456,1,1,0
51318,157619,1019146,3,1,0
51319,174313,872265,1,1,0
51320,165785,835694,1,1,0
51321,175689,2597,2,1,0
51322,031037,2815,1,1,0
51326,175307,917238,1,1,0
51328,175092,647380,1,1,0
51329,175886,892642,3,1,0
51331,175887,2566540,6,1,0
51333,141339,870300,3,1,0
51334,163048,646305,6,1,0
51337,008214,23506,1,1,0
51338,165123,660090,1,1,0
51339,174663,642176,1,1,0
51407,174551,598372,5,1,0
51408,166485,1015757,1,1,0
51410,140169,3027,1,1,0
51414,176093,1021123,2,1,0
51418,165442,460977,5,1,0
51421,176022,550958,1,1,0
51422,166220,740994,3,1,0
51423,026749,853864,1,1,1
51423,005600,3472926,3,0,1
51424,175739,892760,3,0,1
51424,175739,1616276,1,1,1
51425,175953,892507,2,1,0
51426,174310,660699,2,1,0
51427,108297,601012,3,1,0
51428,177601,20405,3,1,0
51430,176048,802400,1,1,0
51431,176103,601262,2,1,0
51433,164494,892481,1,1,0
51435,176070,141137,1,1,0
51436,175688,892636,1,1,0
51439,166005,621698,1,1,0
51441,163878,247297,1,1,0
51442,175966,625767,1,1,0
51443,175982,947629,1,1,0
51444,117901,6948,1,1,0
51445,266160,6943,2,1,0
51446,175983,949237,1,1,0
51447,175404,897123,1,1,0
51448,175523,920790,1,1,1
51448,175523,2062765,1,1,1
51449,175978,666979,1,1,0
51450,174567,917947,1,1,0
51451,175490,480064,3,1,0
51452,176035,599918,1,1,0
51454,175004,926831,1,1,0
51455,176118,828858,3,1,0
51457,175607,1007505,1,1,0
51458,175913,483886,1,1,0
51459,175654,921684,1,1,0
51527,176248,938013,1,1,0
51529,176238,467702,3,1,0
51531,176268,1024217,2,1,0
51533,178779,1025538,2,1,0
51537,175510,957709,3,1,0
51538,166581,1014271,3,1,0
51539,176282,911662,1,1,0
51540,176309,950081,1,1,0
51542,176325,957619,3,1,0
51545,176237,461239,1,1,0
51546,176247,930959,1,1,0
51547,175007,1000666,1,1,0
51548,174743,881222,3,1,0
51550,175835,1003155,1,1,0
51552,148223,13814,2,1,0
51553,176255,645406,1,1,0
51554,176235,942711,1,1,0
51555,175955,16949,2,1,0
51556,176279,550805,1,1,0
51557,176256,951624,1,1,0
51558,176144,582319,1,1,0
51559,162892,633446,1,1,0
51561,176239,639830,1,1,0
51562,176275,990191,1,1,0
51563,175742,1002453,1,1,0
51565,176249,922423,1,1,0
51566,175644,862191,2,1,0
51567,175979,1008022,3,1,0
51568,175900,893667,1,1,0
51633,165733,1060569,1,1,0
51634,176565,893694,1,1,0
51635,176591,957703,1,1,0
51636,107245,825295,3,1,0
51638,176592,922204,2,1,0
51642,175374,931836,2,1,0
51644,175068,1006713,3,1,0
51645,148350,483466,1,1,0
51646,061112,643530,1,1,0
51647,163822,1010508,3,1,0
51649,176361,942196,1,1,0
51650,031576,1010761,3,1,0
51651,176362,782105,1,1,0
51653,114421,956833,1,1,0
51654,176479,1008025,1,1,0
51657,166436,1042965,3,1,0
51658,176353,940259,4,1,0
51659,176350,1011078,2,1,0
51660,175424,851935,1,1,0
51661,176351,1001476,1,1,0
51662,266165,1012813,1,1,0
51664,176066,1024783,1,1,0
51781,016991,551177,2,1,0
51786,175162,955443,1,1,0
51788,176595,484488,1,1,0
51789,175375,876833,1,1,0
51790,165880,1006743,3,1,0
51791,176744,1280165,1,1,0
51792,176251,867359,1,1,0
51796,176657,948911,1,1,0
51798,165209,823406,3,1,0
51799,176674,1007738,1,1,0
51801,176143,936547,1,1,0
51803,176670,421736,1,1,0
51804,166434,644280,3,1,0
51805,175347,948894,4,0,1
51805,018108,2067287,1,1,1
51806,176698,884021,3,1,0
51809,166200,934868,3,1,0
51811,176523,922468,1,1,0
51812,176659,955430,1,1,0
51813,176594,836011,1,1,0
51814,176558,467544,1,1,0
51815,176593,638735,1,1,0
51817,176360,421222,1,1,0
51818,176658,936314,1,1,0
51819,027716,601450,1,1,0
51821,176725,460938,2,1,0
51822,175743,647640,1,1,0
51949,176572,920131,1,1,0
51952,141859,583742,3,1,0
51953,166704,911045,1,1,0
51955,147817,607123,3,1,0
51957,175271,888048,3,1,0
51958,157021,261082,6,1,0
51960,177005,863394,1,1,0
51962,176928,934640,1,1,0
51963,176914,944253,1,1,0
51964,175513,881893,1,1,0
51966,176760,927273,1,1,0
51969,176999,935060,1,1,0
51971,177053,2566518,6,1,0
51972,176920,862376,1,1,0
51975,177051,892504,1,1,0
51977,176872,922829,3,1,0
51978,176404,91031,1,1,0
51982,176781,957345,1,1,0
51983,176863,582164,1,1,0
51984,165640,631126,1,1,0
51985,181904,635223,3,0,1
51985,181904,1261583,1,1,1
51989,017069,1002485,1,1,0
51990,176521,957882,1,1,0
51991,176556,896857,1,1,0
51992,176782,876888,1,1,0
51993,160213,1006654,2,1,0
51995,163911,638597,1,1,0
51996,176873,952296,3,1,0
51997,175084,567622,1,1,0
51998,176567,3144690,1,1,0
51999,065444,29229,1,1,0
52000,176874,1011137,3,1,0
52001,062213,32023,2,0,1
52001,062213,3301118,1,1,1
52002,066098,804286,2,1,0
52114,175511,1027592,3,1,0
52115,177108,946174,1,1,0
52117,064775,917282,3,1,0
52119,175476,1025525,2,1,0
52120,017874,888529,2,1,0
52125,175522,1040056,1,1,0
52128,177260,926144,1,1,0
52129,013679,2475,3,1,0
52130,260758,914743,1,1,0
52131,176762,1013199,2,1,0
52132,176289,733651,1,1,0
52133,176253,944515,3,1,0
52134,176703,1350365,2,1,0
52138,260737,480847,1,1,0
52139,176861,625142,3,1,0
52140,177216,1051739,1,1,0
52141,165124,1052724,2,1,0
52142,176766,1051317,1,1,0
52143,185661,550778,1,1,0
52144,174507,583806,1,1,0
52247,147988,114467,2,1,0
52248,177405,945964,4,1,0
52251,177109,1025169,2,1,0
52252,177475,1027712,1,1,0
52253,003469,259357,1,1,0
52255,020350,805874,1,1,0
52267,023079,942040,3,1,0
52268,177255,931858,2,1,0
52272,162087,860184,3,1,0
52274,177537,1027167,1,1,0
52276,177224,951227,2,1,0
52278,023109,624746,3,1,0
52279,177429,956561,1,1,0
52280,177570,873692,3,1,0
52281,177487,1072142,1,1,0
52282,165361,891121,3,1,0
52284,029018,952385,1,1,0
52285,164270,944275,3,1,0
52286,177225,482471,1,1,0
52287,176343,835029,1,1,0
52289,165101,937094,6,1,0
52290,177256,1005570,1,1,0
52292,175008,640267,1,1,0
52294,177284,565539,3,1,0
52295,176701,1051740,1,1,0
52296,164680,917710,1,1,0
52298,177110,469063,1,1,0
52300,176862,645338,1,1,0
52301,177227,862492,2,1,0
52303,177111,733262,1,1,0
52304,177125,55421,1,1,0
52305,175509,1020223,1,1,0
52306,177285,646167,1,1,0
52366,176083,807843,6,1,1
52366,176083,1332902,6,1,1
52367,177650,744973,1,1,0
52368,166733,806202,1,1,0
52369,022047,1055723,1,1,0
52370,177782,1023291,1,1,0
52371,176768,623721,1,1,0
52372,177740,113057,1,1,0
52373,175131,922284,2,1,0
52374,118046,748907,1,1,0
52375,177795,1014980,1,1,0
52376,177257,577575,1,1,0
52377,177287,488479,3,1,0
52378,177315,882512,3,1,0
52379,166229,837786,2,1,0
52380,176963,667186,3,1,0
52381,177780,424056,3,0,1
52381,177780,2822985,1,1,1
52383,177286,815118,9,1,0
52385,177697,1025549,1,1,0
52386,177802,1026457,3,1,0
52387,177630,949419,2,1,0
52388,177088,55498,1,1,0
52389,177288,1025132,3,1,0
52391,177640,1062229,3,0,1
52391,177640,1972123,1,1,1
52396,177376,78171,1,1,0
52399,177765,1041880,2,1,0
52404,177764,924391,1,1,0
52405,142606,745800,3,1,0
52406,160661,610464,1,1,0
52408,177744,948199,2,1,0
52410,177739,946406,1,1,0
52416,272699,932520,1,1,0
52418,177267,874057,3,1,0
52520,177943,1025143,2,1,0
52522,147340,13447,1,1,0
52524,177882,1040665,3,1,0
52525,028852,494137,1,1,0
52526,177968,1042482,2,1,0
52527,134305,925034,2,1,0
52528,177654,490818,1,1,0
52529,177953,1041881,1,1,0
52530,177924,104752,1,1,0
52531,238157,1040016,3,1,0
52532,025882,817360,3,1,0
52535,177925,947073,1,1,0
52536,177745,947157,3,1,0
52538,177883,1080002,1,1,0
52541,177300,947154,1,1,0
52543,177944,486662,1,1,0
52545,177314,1284126,1,1,0
52546,177880,1007562,1,1,0
52547,178015,872349,1,1,0
52549,177896,1006457,3,1,0
52550,177945,1702333,1,1,0
52551,177127,736629,1,1,0
52553,177099,1026459,1,1,0
52662,066149,1857,1,1,0
52663,148170,875340,1,1,0
52664,178113,1251072,1,1,0
52667,177528,920034,4,0,1
52667,177528,3884699,2,1,1
52669,177881,480061,1,1,0
52670,178081,1026076,1,1,0
52671,144382,21777,3,1,0
52672,178089,955121,3,1,0
52674,175308,665432,1,1,0
52675,164408,831178,1,1,0
52676,142568,383215,3,1,0
52677,177871,586832,1,1,0
52680,176639,1000824,3,1,0
52681,178073,1042444,3,1,0
52682,178027,1014883,3,1,0
52684,177884,538004,1,1,0
52687,114368,1040451,6,1,0
52688,177982,244567,3,1,0
52690,065009,952094,1,1,0
52694,107032,16186,3,1,0
52697,038711,1004089,1,1,0
52699,105630,865696,3,1,0
52700,126036,1027165,3,1,0
52701,177124,1743276,3,1,0
52704,175402,1040114,3,1,0
52705,178083,423340,1,1,0
52708,177983,1342462,1,1,0
52745,166265,647288,1,1,0
52749,178939,1027184,1,1,0
52751,178453,560923,1,1,0
52752,178319,1025180,1,1,0
52755,178444,1021686,1,1,0
52756,178395,2566537,6,1,0
52760,158791,469139,1,1,0
52762,178310,264342,1,1,0
52763,165798,1040083,1,1,0
52765,174393,958068,3,1,0
52766,177930,632235,1,1,0
52767,164258,1010461,3,1,0
52768,174066,893083,1,1,0
52769,178492,1223447,1,1,0
52772,178493,854217,1,1,0
52773,178545,1051282,1,1,0
52774,178706,1025961,2,1,0
52776,178738,572871,1,1,0
52777,178600,1497285,1,1,0
52778,178529,1284119,1,1,0
52779,178531,634355,2,1,0
52780,178722,631613,6,1,0
52781,178848,26490,2,1,0
52784,178547,794354,6,1,0
52785,120318,606267,3,1,0
52786,178619,581568,3,1,0
52787,066268,1326025,1,1,0
52788,178704,465379,1,1,0
52790,002831,864406,1,1,0
52793,178672,1025142,2,1,0
52796,178548,636232,1,1,0
52798,178610,1022355,1,1,0
52800,178633,1026002,1,1,1
52800,178633,1816017,6,0,1
52801,178504,1042451,1,1,0
52802,178505,1042479,1,1,0
52804,178645,1012709,1,1,0
52807,178539,1020658,2,1,0
52809,177228,943217,1,1,0
52810,178608,1005041,3,1,0
52811,178703,1041927,1,1,0
52813,178569,1040021,2,1,0
52814,183793,1042602,3,1,0
52817,178662,1040025,1,1,0
52818,178684,1042184,3,1,0
52819,178568,1005103,1,1,0
52820,178538,1011333,1,1,0
52822,178855,813531,1,1,0
52824,178801,1025519,1,1,0
52825,178862,1042442,2,1,0
52826,178906,1025489,3,0,1
52826,178906,1670893,1,1,1
52829,178863,1025170,1,1,0
52830,178846,1042516,1,1,0
52831,178828,1025996,1,1,1
52831,183822,1603163,1,1,1
52835,178937,957931,3,0,1
52835,197855,957931,3,0,1
52835,197855,1670480,1,1,1
52836,178804,1013188,1,1,0
52837,178851,957213,1,1,1
52837,178851,2715582,1,1,1
52838,178864,1024833,3,0,1
52838,183799,1601752,1,1,1
52839,178806,34146,3,1,0
52840,178507,1041062,2,1,0
52842,178839,1041882,2,1,0
52843,178814,1101009,1,1,0
52845,025632,1022681,1,1,0
52847,176899,931742,3,0,1
52847,176899,2536797,1,1,1
52848,122266,1019871,3,1,0
52849,178866,867912,1,1,0
52850,178840,930934,4,1,0
52851,122163,1220171,1,1,0
52854,178797,785698,1,1,0
52855,178798,502135,1,1,0
52856,178799,468865,6,1,0
52857,178800,583091,6,1,0
52858,178803,141377,1,1,0
52859,178847,2538877,3,1,0
52860,179003,1590426,1,1,0
52861,178805,646686,2,1,0
52862,178850,648066,1,1,0
52863,178834,1233828,1,1,0
52864,178752,787850,1,1,0
52865,064423,1064452,1,1,0
52866,178835,1105713,1,1,0
52867,178865,631792,1,1,0
52868,176378,1481494,3,1,0
52869,177872,468555,1,1,0
52870,178868,622925,1,1,0
52871,160592,1251170,1,1,0
52872,178767,791145,1,1,1
52872,178767,2614646,6,0,1
52873,175949,1061280,1,1,0
52874,176017,463422,1,1,0
52875,264397,421212,3,1,0
52877,176663,623824,6,1,0
52878,178943,488962,1,1,0
52879,176065,606131,3,1,0
52882,179027,127562,1,1,0
52883,179082,573243,1,1,0
52884,179058,821629,1,1,0
52885,179132,1103926,1,1,0
52887,179202,1061516,1,1,0
52889,178973,794732,1,1,0
52892,179077,1025487,3,1,0
52894,179067,1284067,1,1,0
52895,179079,1012209,3,1,0
52896,178958,1026004,3,1,0
52898,178976,90402,1,1,0
52899,179065,1024837,1,1,0
52900,179084,603283,1,1,0
52903,142045,534800,3,1,0
52904,179148,1025517,2,1,0
52906,179066,943243,2,1,0
52908,179017,1025548,1,1,0
52918,162233,735966,1,1,0
52919,179231,1320072,1,1,0
52920,179298,1284179,1,1,0
52921,142336,947606,1,1,0
52922,179208,1027821,6,1,1
52922,179208,1388370,6,1,1
52923,179299,1335568,2,1,0
52924,179288,563461,1,1,0
52926,179256,1025570,1,1,0
52927,179341,1066410,2,1,0
52930,179186,881003,3,1,0
52931,144183,1067395,1,1,0
52932,064844,896926,1,1,0
52933,182791,1042790,3,1,0
52934,279431,893921,1,1,0
52935,179258,95432,1,1,0
52937,179281,1042603,1,1,0
52938,179254,1042600,2,1,0
52939,179257,1044116,1,1,0
52940,179253,1043029,1,1,0
52942,179216,1093611,1,1,0
52945,179378,465641,1,1,0
52947,177226,650056,3,1,0
52948,179361,1044898,1,1,0
52950,066261,34009,1,1,0
52951,179380,940576,1,1,0
52954,179470,1057508,2,1,0
52956,003734,8660,1,1,0
52958,183640,1057035,1,1,0
52960,108319,920425,3,1,0
52966,127475,33621,3,1,0
52967,179441,535040,1,1,0
52968,179597,1056840,1,1,0
52970,065796,1067970,2,1,0
52971,032901,934303,1,1,0
52975,179657,1041928,1,1,0
52977,142337,1067306,1,1,0
52978,179621,1060044,1,1,0
52980,107965,636008,6,1,0
52983,179534,937594,1,1,0
52985,179437,1966,1,1,0
52986,065418,946740,5,1,0
52990,179700,1057037,8,1,0
52991,164046,790329,1,1,0
52992,178811,1066549,1,1,0
52993,179843,1066401,1,1,0
52997,162064,948224,1,1,0
